# Observed by B. Schmidt
# Reduced by K. Auchettl
# On 31/10/2024, 23:47:56
# Using DEbass pipeline: v01
# Using metadata: m01
#
# Wavelength Flux Error
3937.02	1.2110e+01	1.1428e+00
3937.79	1.1931e+01	1.1465e+00
3938.57	1.0642e+01	1.1424e+00
3939.34	1.0657e+01	1.1367e+00
3940.12	1.2624e+01	1.1341e+00
3940.89	1.0530e+01	1.1266e+00
3941.67	1.0375e+01	1.1259e+00
3942.44	1.2145e+01	1.1283e+00
3943.22	1.2477e+01	1.1183e+00
3943.99	1.0451e+01	1.1279e+00
3944.77	1.5613e+01	1.1303e+00
3945.54	1.3870e+01	1.1223e+00
3946.31	1.0986e+01	1.1195e+00
3947.09	1.1574e+01	1.1261e+00
3947.86	8.7944e+00	1.1268e+00
3948.64	1.0416e+01	1.1123e+00
3949.41	9.3835e+00	1.1112e+00
3950.19	7.8760e+00	1.1153e+00
3950.96	9.9346e+00	1.1128e+00
3951.74	1.0798e+01	1.1098e+00
3952.51	1.0631e+01	1.1084e+00
3953.29	8.3289e+00	1.1051e+00
3954.06	7.9463e+00	1.0991e+00
3954.84	8.8345e+00	1.1116e+00
3955.61	7.7146e+00	1.1080e+00
3956.39	9.1097e+00	1.0955e+00
3957.16	1.0698e+01	1.0923e+00
3957.94	1.1371e+01	1.0833e+00
3958.71	1.1859e+01	1.0886e+00
3959.49	1.0630e+01	1.0922e+00
3960.26	8.8343e+00	1.0822e+00
3961.04	1.2172e+01	1.0944e+00
3961.81	1.1274e+01	1.0881e+00
3962.59	9.0147e+00	1.0761e+00
3963.36	7.8642e+00	1.0782e+00
3964.14	1.1249e+01	1.0791e+00
3964.91	1.0096e+01	1.0822e+00
3965.69	9.2061e+00	1.0746e+00
3966.46	9.7385e+00	1.0686e+00
3967.24	1.2008e+01	1.0702e+00
3968.01	8.7359e+00	1.0634e+00
3968.79	1.0297e+01	1.0575e+00
3969.56	7.3503e+00	1.0482e+00
3970.34	1.0536e+01	1.0595e+00
3971.11	1.0543e+01	1.0595e+00
3971.88	1.3258e+01	1.0616e+00
3972.66	9.8651e+00	1.0590e+00
3973.43	1.1396e+01	1.0525e+00
3974.21	8.8788e+00	1.0461e+00
3974.98	1.2282e+01	1.0472e+00
3975.76	9.2401e+00	1.0428e+00
3976.53	7.3699e+00	1.0500e+00
3977.31	1.3099e+01	1.0482e+00
3978.08	1.0392e+01	1.0394e+00
3978.86	9.2142e+00	1.0442e+00
3979.63	1.2044e+01	1.0462e+00
3980.41	1.2312e+01	1.0413e+00
3981.18	1.2260e+01	1.0416e+00
3981.96	9.6690e+00	1.0355e+00
3982.73	1.0328e+01	1.0323e+00
3983.51	1.3423e+01	1.0407e+00
3984.28	1.0615e+01	1.0350e+00
3985.06	1.1223e+01	1.0254e+00
3985.83	1.2182e+01	1.0265e+00
3986.61	9.9861e+00	1.0171e+00
3987.38	1.2631e+01	1.0232e+00
3988.16	1.0918e+01	1.0234e+00
3988.93	1.1561e+01	1.0257e+00
3989.71	1.0280e+01	1.0206e+00
3990.48	1.0517e+01	1.0190e+00
3991.26	1.1081e+01	1.0194e+00
3992.03	1.0159e+01	1.0243e+00
3992.81	1.0198e+01	1.0181e+00
3993.58	1.0422e+01	1.0126e+00
3994.36	1.0129e+01	1.0087e+00
3995.13	8.9973e+00	1.0088e+00
3995.91	1.1220e+01	1.0090e+00
3996.68	1.2153e+01	1.0097e+00
3997.46	1.1840e+01	1.0081e+00
3998.23	9.1727e+00	1.0101e+00
3999.00	1.0576e+01	1.0065e+00
3999.78	1.0199e+01	1.0025e+00
4000.55	1.0268e+01	1.0017e+00
4001.33	1.1036e+01	9.9753e-01
4002.10	1.0905e+01	1.0003e+00
